,OrderID,Tanggal_Pesanan,Produk,Kategori,Wilayah,Jumlah,Harga_Satuan,Metode_Pembayaran,Diskon,Total_Penjualan,Bulan
822,823,2025-01-19 15:24:43.861623,Keyboard Mekanik,Periferal,Medan,2,1933161,Debit Card,0.0,3866322.0,2025-01
823,824,2025-05-26 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,6878450,Debit Card,0.05,6534527.5,2025-05
824,825,2025-03-08 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,18033349,E-Wallet,0.0,36066698.0,2025-03
825,826,2024-12-29 15:24:43.861623,Monitor Curved,Periferal,Medan,2,3521466,E-Wallet,0.05,6690785.399999999,2024-12
826,827,2025-05-10 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,9407054,E-Wallet,0.0,9407054.0,2025-05
827,828,2025-01-09 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,3,550100,E-Wallet,0.05,1567785.0,2025-01
828,829,2025-03-28 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,4,15782877,E-Wallet,0.1,56818357.2,2025-03
829,830,2025-02-12 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,4,19902825,Bank Transfer,0.0,79611300.0,2025-02
830,831,2025-01-31 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,3,2930393,Debit Card,0.1,7912061.100000001,2025-01
831,832,2025-06-23 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,1,308036,Bank Transfer,0.0,308036.0,2025-06
832,833,2025-03-16 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,3,1245238,Bank Transfer,0.1,3362142.6,2025-03
833,834,2025-02-11 15:24:43.861623,Monitor Curved,Periferal,Jakarta,2,5299973,Credit Card,0.0,10599946.0,2025-02
834,835,2025-06-01 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,1,2434339,Bank Transfer,0.0,2434339.0,2025-06
835,836,2025-03-11 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,24724700,E-Wallet,0.1,22252230.0,2025-03
836,837,2025-01-23 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,9049850,E-Wallet,0.0,9049850.0,2025-01
837,838,2025-02-13 15:24:43.861623,Keyboard Mekanik,Periferal,Denpasar,4,1250350,Credit Card,0.1,4501260.0,2025-02
838,839,2025-04-28 15:24:43.861623,Monitor Curved,Periferal,Jakarta,3,7126781,Credit Card,0.0,21380343.0,2025-04
839,840,2025-02-22 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,1,1055600,Credit Card,0.0,1055600.0,2025-02
840,841,2025-04-01 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,11556255,Credit Card,0.0,11556255.0,2025-04
841,842,2025-04-14 15:24:43.861623,Smartphone,Elektronik,Medan,1,5333679,Credit Card,0.0,5333679.0,2025-04
842,843,2025-03-01 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,3,1135477,Bank Transfer,0.0,3406431.0,2025-03
843,844,2025-02-14 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,4,952004,Credit Card,0.0,3808016.0,2025-02
844,845,2025-02-27 15:24:43.861623,Smartwatch,Aksesoris,Medan,2,2157640,Bank Transfer,0.0,4315280.0,2025-02
845,846,2025-03-19 15:24:43.861623,Monitor Curved,Periferal,Surabaya,4,6196656,Debit Card,0.0,24786624.0,2025-03
846,847,2025-01-23 15:24:43.861623,Monitor Curved,Periferal,Jakarta,1,6327308,Credit Card,0.15,5378211.8,2025-01
847,848,2025-02-02 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,4,16581420,Credit Card,0.15,56376828.0,2025-02
848,849,2024-12-29 15:24:43.861623,Smartphone,Elektronik,Denpasar,4,3786261,Bank Transfer,0.0,15145044.0,2024-12
849,850,2025-01-05 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,2,18494708,Debit Card,0.05,35139945.199999996,2025-01
850,851,2025-04-20 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,9952314,Bank Transfer,0.0,29856942.0,2025-04
851,852,2025-04-06 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,3,1131478,Bank Transfer,0.05,3224712.3,2025-04
852,853,2025-06-26 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,4,350098,Credit Card,0.1,1260352.8,2025-06
853,854,2025-02-13 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,4,1281890,E-Wallet,0.1,4614804.0,2025-02
854,855,2025-05-04 15:24:43.861623,Laptop Gaming,Elektronik,Medan,3,21665769,E-Wallet,0.0,64997307.0,2025-05
855,856,2025-02-22 15:24:43.861623,Smartphone,Elektronik,Medan,3,9538655,Bank Transfer,0.05,27185166.75,2025-02
856,857,2025-01-11 15:24:43.861623,Smartphone,Elektronik,Makassar,2,11514668,Credit Card,0.0,23029336.0,2025-01
857,858,2025-01-25 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,8968633,Debit Card,0.15,7623338.05,2025-01
858,859,2025-03-16 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,4,830544,E-Wallet,0.0,3322176.0,2025-03
859,860,2025-05-07 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,9898046,Debit Card,0.05,28209431.099999998,2025-05
860,861,2025-04-16 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,4,1093574,E-Wallet,0.05,4155581.1999999997,2025-04
861,862,2025-05-31 15:24:43.861623,Laptop Gaming,Elektronik,Medan,4,22983939,Credit Card,0.05,87338968.2,2025-05
862,863,2025-01-11 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,3,20066112,Bank Transfer,0.0,60198336.0,2025-01
863,864,2025-02-22 15:24:43.861623,Smartphone,Elektronik,Surabaya,2,7093886,Debit Card,0.1,12768994.8,2025-02
864,865,2025-04-22 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,4,456951,Debit Card,0.0,1827804.0,2025-04
865,866,2025-01-04 15:24:43.861623,Smartwatch,Aksesoris,Denpasar,2,1262060,Bank Transfer,0.05,2397914.0,2025-01
866,867,2024-12-31 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,8301358,Debit Card,0.0,24904074.0,2024-12
867,868,2025-04-18 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,4506145,E-Wallet,0.0,4506145.0,2025-04
868,869,2025-05-28 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,1,1892931,Bank Transfer,0.0,1892931.0,2025-05
869,870,2025-04-14 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,4,19889084,E-Wallet,0.0,79556336.0,2025-04
870,871,2025-01-15 15:24:43.861623,Smartphone,Elektronik,Medan,3,10133456,E-Wallet,0.0,30400368.0,2025-01
871,872,2025-02-04 15:24:43.861623,Monitor Curved,Periferal,Makassar,2,2871522,Credit Card,0.0,5743044.0,2025-02
872,873,2025-04-22 15:24:43.861623,Smartwatch,Aksesoris,Makassar,4,2555227,E-Wallet,0.0,10220908.0,2025-04
873,874,2025-01-12 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,9890709,Credit Card,0.05,28188520.65,2025-01
874,875,2025-04-26 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,3,577912,Debit Card,0.1,1560362.4000000001,2025-04
875,876,2025-01-25 15:24:43.861623,Monitor Curved,Periferal,Makassar,2,4181906,Debit Card,0.0,8363812.0,2025-01
876,877,2025-02-05 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,11990884,Credit Card,0.0,47963536.0,2025-02
877,878,2025-01-14 15:24:43.861623,Smartwatch,Aksesoris,Makassar,3,2200134,E-Wallet,0.0,6600402.0,2025-01
878,879,2025-03-24 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,3,807732,Bank Transfer,0.0,2423196.0,2025-03
879,880,2025-05-03 15:24:43.861623,Smartphone,Elektronik,Medan,3,4705243,Bank Transfer,0.05,13409942.549999999,2025-05
880,881,2025-02-10 15:24:43.861623,Smartphone,Elektronik,Medan,2,7274692,Credit Card,0.05,13821914.799999999,2025-02
881,882,2025-01-22 15:24:43.861623,Smartphone,Elektronik,Makassar,4,3239779,Debit Card,0.0,12959116.0,2025-01
882,883,2025-05-22 15:24:43.861623,Smartwatch,Aksesoris,Makassar,4,1604850,Debit Card,0.0,6419400.0,2025-05
883,884,2025-01-10 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,9289249,Bank Transfer,0.0,37156996.0,2025-01
884,885,2025-01-22 15:24:43.861623,Monitor Curved,Periferal,Jakarta,4,2788140,Credit Card,0.1,10037304.0,2025-01
885,886,2025-03-06 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,1,2669710,Bank Transfer,0.15,2269253.5,2025-03
886,887,2025-05-15 15:24:43.861623,Laptop Gaming,Elektronik,Medan,1,22499412,E-Wallet,0.0,22499412.0,2025-05
887,888,2025-03-05 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,4,2721770,E-Wallet,0.0,10887080.0,2025-03
888,889,2025-04-16 15:24:43.861623,Smartphone,Elektronik,Medan,2,8333968,Credit Card,0.1,15001142.4,2025-04
889,890,2025-05-23 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,1,694423,Credit Card,0.1,624980.7000000001,2025-05
890,891,2025-04-18 15:24:43.861623,Smartwatch,Aksesoris,Medan,3,2318963,E-Wallet,0.0,6956889.0,2025-04
891,892,2025-04-18 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,11325032,Debit Card,0.0,11325032.0,2025-04
892,893,2025-01-31 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,3,890381,Credit Card,0.0,2671143.0,2025-01
893,894,2025-04-18 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,4,18683909,E-Wallet,0.0,74735636.0,2025-04
894,895,2025-01-05 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,16539600,E-Wallet,0.0,16539600.0,2025-01
895,896,2025-06-14 15:24:43.861623,Smartphone,Elektronik,Jakarta,2,10465106,Debit Card,0.0,20930212.0,2025-06
896,897,2025-04-20 15:24:43.861623,Smartphone,Elektronik,Medan,1,8083801,Debit Card,0.0,8083801.0,2025-04
897,898,2025-03-21 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,530351,Debit Card,0.0,530351.0,2025-03
898,899,2025-02-08 15:24:43.861623,Smartphone,Elektronik,Jakarta,1,6070771,Debit Card,0.05,5767232.45,2025-02
899,900,2025-06-15 15:24:43.861623,Smartphone,Elektronik,Denpasar,4,4143647,Bank Transfer,0.0,16574588.0,2025-06
900,901,2025-04-08 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,2,1295909,Debit Card,0.0,2591818.0,2025-04
901,902,2025-01-03 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,1,22156406,Bank Transfer,0.0,22156406.0,2025-01
902,903,2025-06-26 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,2,1816953,Credit Card,0.0,3633906.0,2025-06
903,904,2025-01-23 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,4,1590083,E-Wallet,0.15,5406282.2,2025-01
904,905,2025-03-02 15:24:43.861623,Monitor Curved,Periferal,Makassar,3,4694245,Bank Transfer,0.0,14082735.0,2025-03
905,906,2025-02-25 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,1,15421280,Credit Card,0.0,15421280.0,2025-02
906,907,2025-04-16 15:24:43.861623,Smartphone,Elektronik,Medan,2,3909245,Credit Card,0.05,7427565.5,2025-04
907,908,2025-04-28 15:24:43.861623,Smartphone,Elektronik,Jakarta,2,3341207,Bank Transfer,0.0,6682414.0,2025-04
908,909,2025-01-30 15:24:43.861623,Monitor Curved,Periferal,Surabaya,4,3230746,Credit Card,0.1,11630685.6,2025-01
909,910,2025-05-27 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,1,18289791,Credit Card,0.0,18289791.0,2025-05
910,911,2025-01-18 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,3592632,Bank Transfer,0.0,10777896.0,2025-01
911,912,2025-03-08 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,2,960881,Credit Card,0.0,1921762.0,2025-03
912,913,2025-04-19 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,1,860592,Debit Card,0.0,860592.0,2025-04
913,914,2025-01-01 15:24:43.861623,Smartphone,Elektronik,Denpasar,3,4162189,Debit Card,0.1,11237910.3,2025-01
914,915,2025-04-01 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,20730385,E-Wallet,0.1,37314693.0,2025-04
915,916,2025-03-13 15:24:43.861623,Keyboard Mekanik,Periferal,Medan,2,814299,Credit Card,0.0,1628598.0,2025-03
916,917,2025-02-28 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,3,17381486,E-Wallet,0.0,52144458.0,2025-02
917,918,2025-04-01 15:24:43.861623,Smartwatch,Aksesoris,Medan,3,1931619,Debit Card,0.1,5215371.3,2025-04
918,919,2025-04-02 15:24:43.861623,Monitor Curved,Periferal,Jakarta,4,6161900,Debit Card,0.1,22182840.0,2025-04
919,920,2025-05-29 15:24:43.861623,Smartphone,Elektronik,Medan,1,8393455,Debit Card,0.0,8393455.0,2025-05
920,921,2025-02-21 15:24:43.861623,Smartwatch,Aksesoris,Medan,1,825438,Credit Card,0.0,825438.0,2025-02
921,922,2025-05-14 15:24:43.861623,Laptop Gaming,Elektronik,Medan,4,18770183,Credit Card,0.0,75080732.0,2025-05
922,923,2025-05-08 15:24:43.861623,Smartphone,Elektronik,Makassar,2,10085904,Debit Card,0.1,18154627.2,2025-05
923,924,2025-01-28 15:24:43.861623,Monitor Curved,Periferal,Denpasar,3,7436272,E-Wallet,0.0,22308816.0,2025-01
924,925,2025-02-06 15:24:43.861623,Keyboard Mekanik,Periferal,Medan,3,808288,E-Wallet,0.0,2424864.0,2025-02
925,926,2025-02-02 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,3,2899391,Bank Transfer,0.05,8263264.35,2025-02
926,927,2025-05-29 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,2,935719,Debit Card,0.0,1871438.0,2025-05
927,928,2025-01-03 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,3,17801445,E-Wallet,0.0,53404335.0,2025-01
928,929,2025-03-04 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,3,24196866,Debit Card,0.0,72590598.0,2025-03
929,930,2025-03-13 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,4,21839789,E-Wallet,0.0,87359156.0,2025-03
930,931,2025-01-01 15:24:43.861623,Smartphone,Elektronik,Surabaya,2,11570556,Bank Transfer,0.0,23141112.0,2025-01
931,932,2025-03-17 15:24:43.861623,Smartphone,Elektronik,Makassar,1,5582814,Bank Transfer,0.0,5582814.0,2025-03
932,933,2025-05-11 15:24:43.861623,Smartphone,Elektronik,Medan,4,6769457,Debit Card,0.0,27077828.0,2025-05
933,934,2025-04-25 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,4206751,E-Wallet,0.0,16827004.0,2025-04
934,935,2025-04-20 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,3953692,Credit Card,0.1,3558322.8000000003,2025-04
935,936,2025-04-01 15:24:43.861623,Headphone Wireless,Aksesoris,Makassar,4,1485493,Bank Transfer,0.05,5644873.399999999,2025-04
936,937,2025-06-25 15:24:43.861623,Monitor Curved,Periferal,Surabaya,2,2217770,Debit Card,0.0,4435540.0,2025-06
937,938,2025-02-28 15:24:43.861623,Smartphone,Elektronik,Makassar,3,7099906,Debit Card,0.0,21299718.0,2025-02
938,939,2025-03-17 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,2,1042613,E-Wallet,0.0,2085226.0,2025-03
939,940,2025-05-13 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,1,1992201,Debit Card,0.0,1992201.0,2025-05
940,941,2025-01-23 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,1,21969129,Bank Transfer,0.0,21969129.0,2025-01
941,942,2025-06-25 15:24:43.861623,Monitor Curved,Periferal,Jakarta,4,4437245,Debit Card,0.05,16861531.0,2025-06
942,943,2025-06-19 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,2,1322145,Debit Card,0.0,2644290.0,2025-06
943,944,2025-02-10 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,905730,Credit Card,0.0,1811460.0,2025-02
944,945,2025-05-10 15:24:43.861623,Smartphone,Elektronik,Medan,1,8301533,Credit Card,0.0,8301533.0,2025-05
945,946,2025-03-08 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,2,618766,Bank Transfer,0.05,1175655.4,2025-03
946,947,2025-05-31 15:24:43.861623,Smartphone,Elektronik,Medan,1,10417874,E-Wallet,0.0,10417874.0,2025-05
947,948,2025-04-25 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,572647,Credit Card,0.05,1088029.3,2025-04
948,949,2025-03-06 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,2,2881913,E-Wallet,0.0,5763826.0,2025-03
949,950,2025-01-16 15:24:43.861623,Smartwatch,Aksesoris,Jakarta,2,2178768,Bank Transfer,0.1,3921782.4,2025-01
950,951,2025-01-17 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,1,1098022,Credit Card,0.1,988219.8,2025-01
951,952,2025-04-20 15:24:43.861623,Smartwatch,Aksesoris,Medan,4,2265213,E-Wallet,0.0,9060852.0,2025-04
952,953,2025-05-17 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,2,20124674,Credit Card,0.0,40249348.0,2025-05
953,954,2025-02-13 15:24:43.861623,Smartphone,Elektronik,Medan,1,11326435,Bank Transfer,0.0,11326435.0,2025-02
954,955,2024-12-29 15:24:43.861623,Monitor Curved,Periferal,Surabaya,1,2688152,Bank Transfer,0.0,2688152.0,2024-12
955,956,2025-03-28 15:24:43.861623,Smartphone,Elektronik,Denpasar,2,3402980,Credit Card,0.05,6465662.0,2025-03
956,957,2025-05-19 15:24:43.861623,Laptop Gaming,Elektronik,Medan,2,24426944,E-Wallet,0.1,43968499.2,2025-05
957,958,2025-03-02 15:24:43.861623,Laptop Gaming,Elektronik,Denpasar,4,24557540,Debit Card,0.05,93318652.0,2025-03
958,959,2025-02-04 15:24:43.861623,Smartphone,Elektronik,Surabaya,1,10557260,Debit Card,0.1,9501534.0,2025-02
959,960,2025-02-03 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,1,442727,Credit Card,0.0,442727.0,2025-02
960,961,2025-05-03 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,3,640615,E-Wallet,0.0,1921845.0,2025-05
961,962,2025-05-16 15:24:43.861623,Keyboard Mekanik,Periferal,Medan,1,1980932,Debit Card,0.05,1881885.4,2025-05
962,963,2025-04-07 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,4,941211,Bank Transfer,0.0,3764844.0,2025-04
963,964,2025-03-15 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,3,734376,E-Wallet,0.05,2092971.5999999999,2025-03
964,965,2024-12-31 15:24:43.861623,Smartphone,Elektronik,Surabaya,3,5108542,Debit Card,0.0,15325626.0,2024-12
965,966,2025-06-07 15:24:43.861623,Smartwatch,Aksesoris,Medan,3,1637635,E-Wallet,0.0,4912905.0,2025-06
966,967,2025-05-11 15:24:43.861623,Laptop Gaming,Elektronik,Medan,2,18502626,Credit Card,0.15,31454464.2,2025-05
967,968,2025-06-24 15:24:43.861623,Keyboard Mekanik,Periferal,Jakarta,2,1786689,E-Wallet,0.0,3573378.0,2025-06
968,969,2025-01-07 15:24:43.861623,Monitor Curved,Periferal,Surabaya,1,5816126,Debit Card,0.15,4943707.1,2025-01
969,970,2025-01-02 15:24:43.861623,Smartphone,Elektronik,Medan,3,5846230,Credit Card,0.15,14907886.5,2025-01
970,971,2025-05-28 15:24:43.861623,Keyboard Mekanik,Periferal,Denpasar,4,1787784,E-Wallet,0.05,6793579.199999999,2025-05
971,972,2025-05-15 15:24:43.861623,Monitor Curved,Periferal,Medan,2,4118433,Bank Transfer,0.05,7825022.699999999,2025-05
972,973,2025-06-18 15:24:43.861623,Smartwatch,Aksesoris,Denpasar,4,2851341,Debit Card,0.0,11405364.0,2025-06
973,974,2025-05-07 15:24:43.861623,Laptop Gaming,Elektronik,Makassar,4,20553535,Credit Card,0.1,73992726.0,2025-05
974,975,2025-01-10 15:24:43.861623,Headphone Wireless,Aksesoris,Medan,2,662462,E-Wallet,0.0,1324924.0,2025-01
975,976,2025-06-14 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,2,694597,Bank Transfer,0.0,1389194.0,2025-06
976,977,2025-05-07 15:24:43.861623,Smartphone,Elektronik,Medan,2,9227018,Debit Card,0.05,17531334.2,2025-05
977,978,2025-03-22 15:24:43.861623,Laptop Gaming,Elektronik,Medan,2,20000546,Bank Transfer,0.0,40001092.0,2025-03
978,979,2025-03-03 15:24:43.861623,Monitor Curved,Periferal,Medan,3,3297991,E-Wallet,0.0,9893973.0,2025-03
979,980,2025-03-01 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,3,21971138,E-Wallet,0.0,65913414.0,2025-03
980,981,2025-04-08 15:24:43.861623,Headphone Wireless,Aksesoris,Surabaya,3,1390445,Credit Card,0.0,4171335.0,2025-04
981,982,2025-03-11 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,3,957243,Bank Transfer,0.1,2584556.1,2025-03
982,983,2025-01-14 15:24:43.861623,Keyboard Mekanik,Periferal,Surabaya,1,410207,Credit Card,0.0,410207.0,2025-01
983,984,2025-01-06 15:24:43.861623,Smartphone,Elektronik,Jakarta,3,11607009,Debit Card,0.1,31338924.3,2025-01
984,985,2025-05-20 15:24:43.861623,Keyboard Mekanik,Periferal,Makassar,2,1385132,Credit Card,0.05,2631750.8,2025-05
985,986,2025-05-29 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,4,23547900,Debit Card,0.1,84772440.0,2025-05
986,987,2025-02-04 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,3,22545189,E-Wallet,0.0,67635567.0,2025-02
987,988,2025-06-09 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,1,1163937,E-Wallet,0.05,1105740.15,2025-06
988,989,2025-04-01 15:24:43.861623,Smartphone,Elektronik,Medan,2,5681206,Bank Transfer,0.0,11362412.0,2025-04
989,990,2025-04-02 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,9643433,Debit Card,0.1,34716358.800000004,2025-04
990,991,2025-02-15 15:24:43.861623,Headphone Wireless,Aksesoris,Jakarta,4,487771,E-Wallet,0.0,1951084.0,2025-02
991,992,2025-03-07 15:24:43.861623,Laptop Gaming,Elektronik,Medan,3,15237199,Bank Transfer,0.1,41140437.300000004,2025-03
992,993,2025-02-28 15:24:43.861623,Smartphone,Elektronik,Surabaya,4,10290213,Bank Transfer,0.15,34986724.199999996,2025-02
993,994,2025-06-24 15:24:43.861623,Headphone Wireless,Aksesoris,Denpasar,3,1060129,Credit Card,0.0,3180387.0,2025-06
994,995,2025-03-16 15:24:43.861623,Monitor Curved,Periferal,Denpasar,3,4732481,Bank Transfer,0.0,14197443.0,2025-03
995,996,2025-04-24 15:24:43.861623,Smartwatch,Aksesoris,Surabaya,2,1340473,E-Wallet,0.05,2546898.6999999997,2025-04
996,997,2025-04-27 15:24:43.861623,Smartphone,Elektronik,Surabaya,2,5274316,Credit Card,0.0,10548632.0,2025-04
997,998,2025-05-14 15:24:43.861623,Smartphone,Elektronik,Medan,1,3751518,Debit Card,0.1,3376366.2,2025-05
998,999,2025-06-08 15:24:43.861623,Laptop Gaming,Elektronik,Jakarta,2,23227323,Debit Card,0.0,46454646.0,2025-06
999,1000,2025-03-14 15:24:43.861623,Laptop Gaming,Elektronik,Surabaya,2,15513313,E-Wallet,0.0,31026626.0,2025-03
